[set,]image_path[,label,x1,y1,,,x2,y2,,]
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.675,0.14666666666666667,,,0.7025,0.21777777777777776,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,no_mask,0.69,0.04,,,0.71,0.08444444444444445,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.67,0.4888888888888889,,,0.6975,0.5644444444444444,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.71,0.49333333333333335,,,0.79,0.6666666666666666,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.7575,0.6533333333333333,,,0.88,0.9022222222222223,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.82,0.22666666666666666,,,0.88,0.3422222222222222,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,no_mask,0.945,0.27111111111111114,,,0.97,0.37333333333333335,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.88,0.21333333333333335,,,0.915,0.31555555555555553,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.715,0.3244444444444444,,,0.7675,0.4,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.775,0.17333333333333334,,,0.8225,0.2577777777777778,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.76,0.07111111111111111,,,0.805,0.16,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,improper_mask,0.815,0.04888888888888889,,,0.845,0.13333333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss52.png,mask,0.905,0.10222222222222223,,,0.925,0.16,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss348.png,no_mask,0.2857142857142857,0.4725,,,0.6245847176079734,0.76,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss53.png,mask,0.205,0.27876106194690264,,,0.2575,0.38495575221238937,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss53.png,mask,0.485,0.13274336283185842,,,0.54,0.24778761061946902,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss53.png,mask,0.5,0.4026548672566372,,,0.585,0.5663716814159292,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss349.png,mask,0.39,0.20149253731343283,,,0.635,0.6082089552238806,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss349.png,mask,0.0875,0.6343283582089553,,,0.225,0.832089552238806,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss349.png,no_mask,0.585,0.06343283582089553,,,0.735,0.3582089552238806,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss47.png,mask,0.38,0.23880597014925373,,,0.7125,0.7723880597014925,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss413.png,mask,0.1775,0.2523809523809524,,,0.26,0.41904761904761906,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss413.png,mask,0.435,0.1523809523809524,,,0.51,0.3333333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss413.png,mask,0.7275,0.38095238095238093,,,0.85,0.638095238095238,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss375.png,no_mask,0.6475,0.24516129032258063,,,0.6925,0.3032258064516129,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss375.png,no_mask,0.6825,0.6193548387096774,,,0.7225,0.6774193548387096,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss361.png,no_mask,0.0925,0.24,,,0.15,0.352,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss361.png,mask,0.485,0.284,,,0.575,0.428,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss361.png,no_mask,0.8225,0.1,,,0.88,0.208,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss407.png,mask,0.3388704318936877,0.51,,,0.6710963455149501,0.8275,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss90.png,mask,0.1175,0.22846441947565543,,,0.2025,0.3857677902621723,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss90.png,mask,0.255,0.31086142322097376,,,0.3325,0.4681647940074906,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss90.png,mask,0.4525,0.20224719101123595,,,0.52,0.32209737827715357,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss90.png,mask,0.535,0.19101123595505617,,,0.63,0.3595505617977528,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss90.png,mask,0.4975,0.47191011235955055,,,0.5975,0.651685393258427,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss90.png,mask,0.6125,0.07116104868913857,,,0.6825,0.17228464419475656,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss90.png,mask,0.7775,0.13857677902621723,,,0.8475,0.2696629213483146,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss90.png,mask,0.68,0.12359550561797752,,,0.73,0.20599250936329588,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss84.png,mask,0.125,0.3644067796610169,,,0.21484375,0.4915254237288136,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss84.png,mask,0.32421875,0.384180790960452,,,0.43359375,0.5536723163841808,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss84.png,mask,0.748046875,0.3559322033898305,,,0.83984375,0.519774011299435,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss639.png,mask,0.08,0.15486725663716813,,,0.2225,0.4247787610619469,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss639.png,mask,0.6025,0.24778761061946902,,,0.6525,0.3407079646017699,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss639.png,mask,0.84,0.2079646017699115,,,0.9175,0.35398230088495575,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss639.png,mask,0.465,0.2743362831858407,,,0.5,0.41150442477876104,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss177.png,mask,0.69,0.25333333333333335,,,0.81,0.3933333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss177.png,mask,0.385,0.49,,,0.4975,0.6466666666666666,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss611.png,mask,0.0825,0.1348314606741573,,,0.13,0.23595505617977527,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss611.png,mask,0.24,0.23595505617977527,,,0.285,0.31086142322097376,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss611.png,mask,0.39,0.31835205992509363,,,0.415,0.3895131086142322,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss611.png,mask,0.6075,0.2546816479400749,,,0.645,0.3258426966292135,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss611.png,improper_mask,0.73,0.2846441947565543,,,0.7625,0.352059925093633,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss605.png,mask,0.4943820224719101,0.1175,,,0.5955056179775281,0.2025,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.13,0.19557195571955718,,,0.1825,0.28044280442804426,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.18,0.19557195571955718,,,0.23,0.2767527675276753,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.28,0.1881918819188192,,,0.3,0.25092250922509224,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.3875,0.22140221402214022,,,0.4425,0.3062730627306273,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.4725,0.2177121771217712,,,0.525,0.2952029520295203,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.5875,0.21033210332103322,,,0.6425,0.2878228782287823,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.7225,0.22140221402214022,,,0.7725,0.3062730627306273,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.7825,0.25092250922509224,,,0.8325,0.33210332103321033,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss3.png,mask,0.8775,0.12915129151291513,,,0.91,0.2177121771217712,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss163.png,mask,0.5225,0.36,,,0.565,0.42,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss163.png,mask,0.4025,0.41333333333333333,,,0.46,0.5066666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss188.png,mask,0.3289036544850498,0.5125,,,0.6578073089700996,0.795,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss836.png,mask,0.6025,0.28115015974440893,,,0.6925,0.38977635782747605,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss836.png,mask,0.375,0.5942492012779552,,,0.4475,0.6964856230031949,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss836.png,mask,0.25,0.5047923322683706,,,0.3125,0.5910543130990416,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss836.png,mask,0.5025,0.21725239616613418,,,0.5775,0.3258785942492013,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss836.png,mask,0.285,0.2523961661341853,,,0.3575,0.3610223642172524,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.0175,0.26222222222222225,,,0.05,0.3466666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.09,0.23555555555555555,,,0.1375,0.3244444444444444,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.2425,0.5911111111111111,,,0.2775,0.6533333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.2875,0.4,,,0.325,0.48,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.3325,0.3333333333333333,,,0.3675,0.39555555555555555,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.3975,0.37777777777777777,,,0.44,0.4444444444444444,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.45,0.38222222222222224,,,0.4825,0.43555555555555553,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.555,0.3466666666666667,,,0.5875,0.41333333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.62,0.36,,,0.655,0.4266666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,mask,0.705,0.3022222222222222,,,0.74,0.36444444444444446,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,no_mask,0.2025,0.3022222222222222,,,0.24,0.37777777777777777,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,no_mask,0.3,0.3288888888888889,,,0.3275,0.37777777777777777,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,no_mask,0.5175,0.35555555555555557,,,0.5475,0.4266666666666667,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss822.png,no_mask,0.3775,0.3377777777777778,,,0.4125,0.40444444444444444,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss759.png,mask,0.2275,0.299625468164794,,,0.35,0.5243445692883895,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss759.png,mask,0.385,0.3857677902621723,,,0.515,0.6104868913857678,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss759.png,no_mask,0.6825,0.3258426966292135,,,0.8475,0.5468164794007491,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss765.png,mask,0.18604651162790697,0.49,,,0.5182724252491694,0.785,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss771.png,mask,0.0775,0.40823970037453183,,,0.2325,0.602996254681648,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss771.png,mask,0.2075,0.16104868913857678,,,0.2975,0.32209737827715357,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss771.png,mask,0.35,0.26217228464419473,,,0.4875,0.4794007490636704,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss771.png,mask,0.7,0.2883895131086142,,,0.915,0.6179775280898876,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss771.png,mask,0.9,0.03745318352059925,,,0.985,0.17228464419475656,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.0725,0.39823008849557523,,,0.15,0.588495575221239,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.23,0.252212389380531,,,0.32,0.3893805309734513,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.065,0.18584070796460178,,,0.1125,0.26991150442477874,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.3075,0.05309734513274336,,,0.35,0.13716814159292035,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.4375,0.2831858407079646,,,0.49,0.3805309734513274,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.5075,0.22123893805309736,,,0.545,0.30973451327433627,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.6075,0.23008849557522124,,,0.6425,0.3274336283185841,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.545,0.4026548672566372,,,0.605,0.5176991150442478,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.5775,0.6106194690265486,,,0.6375,0.7389380530973452,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.7325,0.38495575221238937,,,0.8,0.48672566371681414,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.5875,0.022123893805309734,,,0.615,0.09292035398230089,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.8075,0.11061946902654868,,,0.845,0.15486725663716813,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.925,0.1415929203539823,,,0.995,0.27876106194690264,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss229.png,mask,0.46,0.07964601769911504,,,0.48,0.1415929203539823,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss567.png,mask,0.2,0.22846441947565543,,,0.29,0.37453183520599254,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss567.png,mask,0.57,0.15730337078651685,,,0.65,0.299625468164794,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss567.png,mask,0.76,0.1760299625468165,,,0.8475,0.3146067415730337,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss567.png,no_mask,0.3375,0.25842696629213485,,,0.39,0.33707865168539325,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss567.png,no_mask,0.0875,0.25842696629213485,,,0.1375,0.3408239700374532,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.0825,0.36283185840707965,,,0.19,0.5619469026548672,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.1475,0.2831858407079646,,,0.22,0.4336283185840708,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.09,0.17699115044247787,,,0.1375,0.26991150442477874,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.2525,0.30973451327433627,,,0.405,0.584070796460177,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.1725,0.12831858407079647,,,0.2225,0.2168141592920354,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.5575,0.4026548672566372,,,0.6625,0.5619469026548672,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.6,0.12389380530973451,,,0.67,0.23008849557522124,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.715,0.24778761061946902,,,0.795,0.39823008849557523,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.925,0.1592920353982301,,,0.995,0.28761061946902655,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss201.png,mask,0.0025,0.19911504424778761,,,0.04,0.30973451327433627,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss215.png,mask,0.1875,0.1875,,,0.395,0.4025,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss215.png,mask,0.6125,0.2375,,,0.7875,0.4275,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss573.png,mask,0.8666666666666667,0.156794425087108,,,0.9686274509803922,0.34843205574912894,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss573.png,mask,0.8,0.2682926829268293,,,0.8803921568627451,0.4634146341463415,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss573.png,mask,0.3686274509803922,0.20905923344947736,,,0.5235294117647059,0.4843205574912892,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss573.png,mask,0.5294117647058824,0.18466898954703834,,,0.6039215686274509,0.4355400696864111,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss573.png,mask,0.16666666666666666,0.4076655052264808,,,0.30980392156862746,0.6585365853658537,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss573.png,mask,0.03137254901960784,0.4878048780487805,,,0.1588235294117647,0.6376306620209059,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss598.png,mask,0.3687707641196013,0.5075,,,0.7342192691029901,0.8875,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss595.png,mask,0.115,0.29213483146067415,,,0.1625,0.3595505617977528,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss595.png,mask,0.295,0.2808988764044944,,,0.335,0.34831460674157305,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss595.png,mask,0.3925,0.2846441947565543,,,0.4325,0.3595505617977528,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss595.png,mask,0.4375,0.2546816479400749,,,0.4775,0.3258426966292135,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss595.png,mask,0.6075,0.2883895131086142,,,0.65,0.3595505617977528,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss595.png,mask,0.735,0.29213483146067415,,,0.7775,0.36704119850187267,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss581.png,mask,0.2857142857142857,0.485,,,0.6478405315614618,0.85,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss218.png,no_mask,0.46179401993355484,0.5575,,,0.8338870431893688,0.9275,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.2025,0.2878787878787879,,,0.26,0.3939393939393939,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.265,0.18686868686868688,,,0.34,0.3333333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.375,0.29292929292929293,,,0.4425,0.4393939393939394,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.325,0.5959595959595959,,,0.3875,0.7373737373737373,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.445,0.1717171717171717,,,0.4925,0.29797979797979796,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.51,0.1414141414141414,,,0.5575,0.25757575757575757,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.45,0.8080808080808081,,,0.5125,0.9393939393939394,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.6975,0.1717171717171717,,,0.7725,0.3333333333333333,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.8675,0.005050505050505051,,,0.9425,0.14646464646464646,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss556.png,mask,0.94,0.03535353535353535,,,1,0.20202020202020202,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss230.png,mask,0.03125,0.5204359673024523,,,0.1796875,0.7220708446866485,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss230.png,mask,0.2421875,0.2506811989100817,,,0.357421875,0.40054495912806537,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss230.png,mask,0.3828125,0.10626702997275204,,,0.486328125,0.25340599455040874,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss230.png,mask,0.599609375,0.4904632152588556,,,0.7578125,0.7084468664850136,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss230.png,mask,0.828125,0.41689373297002724,,,1,0.659400544959128,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss224.png,mask,0.535,0.28,,,0.745,0.5,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss542.png,mask,0.4075,0.22380952380952382,,,0.5975,0.6523809523809524,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss797.png,mask,0.0325,0.34285714285714286,,,0.0675,0.4326530612244898,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss797.png,mask,0.11,0.23265306122448978,,,0.15,0.3142857142857143,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss797.png,mask,0.19,0.32653061224489793,,,0.225,0.3795918367346939,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss797.png,mask,0.305,0.2816326530612245,,,0.3425,0.3551020408163265,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss797.png,mask,0.475,0.2979591836734694,,,0.515,0.37142857142857144,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss797.png,mask,0.57,0.3346938775510204,,,0.6025,0.40816326530612246,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss797.png,mask,0.7025,0.27346938775510204,,,0.7375,0.3469387755102041,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss797.png,no_mask,0.92,0.24897959183673468,,,0.975,0.39591836734693875,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss783.png,mask,0.34,0.2209737827715356,,,0.3825,0.2846441947565543,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss783.png,mask,0.485,0.4943820224719101,,,0.525,0.5543071161048689,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss783.png,mask,0.6075,0.5093632958801498,,,0.645,0.5617977528089888,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss783.png,mask,0.6025,0.1198501872659176,,,0.6525,0.20224719101123595,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss783.png,mask,0.825,0.08614232209737828,,,0.8825,0.1947565543071161,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss768.png,mask,0.01,0.2577777777777778,,,0.0375,0.3111111111111111,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss768.png,mask,0.1225,0.09333333333333334,,,0.1675,0.17777777777777778,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss768.png,mask,0.2,0.3022222222222222,,,0.245,0.38666666666666666,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss768.png,mask,0.3175,0.25333333333333335,,,0.3475,0.31555555555555553,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss768.png,mask,0.51,0.16444444444444445,,,0.5475,0.24,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss768.png,mask,0.5675,0.5022222222222222,,,0.6075,0.5733333333333334,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss754.png,mask,0.035,0.5243445692883895,,,0.08,0.602996254681648,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss754.png,mask,0.2825,0.4232209737827715,,,0.3275,0.5131086142322098,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss754.png,mask,0.4125,0.4344569288389513,,,0.4575,0.5131086142322098,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss754.png,mask,0.515,0.3333333333333333,,,0.57,0.42696629213483145,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss740.png,mask,0.3575,0.22727272727272727,,,0.42,0.3371212121212121,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss740.png,mask,0.6875,0.19696969696969696,,,0.7475,0.30303030303030304,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,mask,0.0475,0.1760299625468165,,,0.0875,0.22846441947565543,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,mask,0.145,0.15730337078651685,,,0.1825,0.21348314606741572,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,mask,0.2125,0.23595505617977527,,,0.2325,0.26591760299625467,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,mask,0.27,0.20973782771535582,,,0.3125,0.25842696629213485,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,mask,0.4125,0.10486891385767791,,,0.46,0.18352059925093633,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,mask,0.53,0.12734082397003746,,,0.575,0.21722846441947566,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,improper_mask,0.62,0.2209737827715356,,,0.6475,0.26217228464419473,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,mask,0.685,0.13857677902621723,,,0.74,0.23220973782771537,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss807.png,mask,0.925,0.08239700374531835,,,0.985,0.1647940074906367,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss813.png,mask,0.25984251968503935,0.2032520325203252,,,0.8923884514435696,0.7764227642276422,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss185.png,mask,0.2225,0.5205992509363296,,,0.3025,0.700374531835206,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss185.png,mask,0.2875,0.41947565543071164,,,0.3475,0.5767790262172284,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss185.png,mask,0.4125,0.38202247191011235,,,0.4875,0.47191011235955055,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss185.png,mask,0.675,0.25842696629213485,,,0.72,0.32209737827715357,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss191.png,mask,0.5525,0.2724252491694352,,,0.7425,0.5415282392026578,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss608.png,mask,0.36212624584717606,0.3475,,,0.7242524916943521,0.6775,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss146.png,mask,0.2975,0.45692883895131087,,,0.46,0.7191011235955056,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss146.png,mask,0.6625,0.33707865168539325,,,0.81,0.5730337078651685,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss620.png,mask,0.18,0.2846441947565543,,,0.255,0.39325842696629215,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss620.png,mask,0.35,0.2546816479400749,,,0.4175,0.35580524344569286,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss620.png,mask,0.5375,0.25842696629213485,,,0.595,0.352059925093633,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss620.png,mask,0.76,0.5393258426966292,,,0.7875,0.5842696629213483,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss620.png,no_mask,0.8,0.4681647940074906,,,0.835,0.5243445692883895,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss620.png,no_mask,0.9075,0.47191011235955055,,,0.9625,0.550561797752809,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss634.png,improper_mask,0.315,0.20666666666666667,,,0.3675,0.30333333333333334,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss634.png,mask,0.46,0.30333333333333334,,,0.5025,0.38333333333333336,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss634.png,mask,0.7675,0.2866666666666667,,,0.8075,0.35,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss634.png,no_mask,0.925,0.31666666666666665,,,0.9525,0.36,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss152.png,mask,0.165,0.08833922261484099,,,0.205,0.1696113074204947,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss152.png,mask,0.2525,0.14487632508833923,,,0.31,0.24028268551236748,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss152.png,mask,0.4325,0.12014134275618374,,,0.4825,0.21201413427561838,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss152.png,mask,0.51,0.26501766784452296,,,0.5625,0.3498233215547703,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss152.png,mask,0.7225,0.08833922261484099,,,0.78,0.19081272084805653,,
UNASSIGNED,gs://bhacks2020/images/maksssksksss152.png,mask,0.875,0.06007067137809187,,,0.92,0.13780918727915195,,
